Company Name,year_month,Industry Category,n_reviews,composite_score,composite_std,core_score,sub_score,rating_mean,outlook_mean,recommend_mean,ceo_mean,pros_vader_mean,cons_vader_mean,text_sent_mean,stock_price,log_return,year_month_dt,covid_period,post_covid,composite_lag1,text_sent_lag1,composite_lag2,text_sent_lag2,composite_lag3,text_sent_lag3
Qualcomm,2019-01,"Technology (Hardware, Software & Internet)",91,0.5942765567765568,0.24240685524341118,0.5762362637362637,0.6431924882629108,0.7225274725274725,0.554945054945055,0.510989010989011,0.5164835164835165,0.5295736263736264,-0.12898021978021978,0.6607981151983586,41.54,-0.13911280246271784,2019-01-01,0,0,0.6078932584269663,0.6749230610136204,0.6165021929824561,0.621526624044709,0.5679545454545454,0.6419807722005942
Qualcomm,2019-02,"Technology (Hardware, Software & Internet)",96,0.5663541666666666,0.2634782315652887,0.546875,0.6012195121951219,0.6770833333333334,0.53125,0.5520833333333334,0.4270833333333333,0.53796875,-0.09853333333333332,0.6552070392062406,44.79,0.0753280817712425,2019-02-01,0,0,0.5942765567765568,0.6607981151983586,0.6078932584269663,0.6749230610136204,0.6165021929824561,0.621526624044709
Qualcomm,2019-03,"Technology (Hardware, Software & Internet)",82,0.587530487804878,0.21770318092518604,0.5922256097560976,0.5823076923076923,0.6432926829268293,0.5426829268292683,0.6341463414634146,0.5487804878048781,0.4994317073170732,-0.20004146341463416,0.6711729344417503,48.4,0.07751491350337733,2019-03-01,0,0,0.5663541666666666,0.6552070392062406,0.5942765567765568,0.6607981151983586,0.6078932584269663,0.6749230610136204
Qualcomm,2019-04,"Technology (Hardware, Software & Internet)",83,0.7083132530120482,0.20196523352776097,0.7469879518072289,0.6707692307692308,0.7951807228915663,0.7168674698795181,0.7710843373493976,0.7048192771084337,0.6504626506024096,-0.03608674698795181,0.6678961987754777,73.09,0.41219174476971443,2019-04-01,0,0,0.587530487804878,0.6711729344417503,0.5663541666666666,0.6552070392062406,0.5942765567765568,0.6607981151983586
Qualcomm,2019-05,"Technology (Hardware, Software & Internet)",84,0.67,0.21565115739718854,0.6726190476190477,0.6867647058823529,0.7023809523809523,0.6547619047619048,0.6666666666666666,0.6666666666666666,0.6003857142857143,-0.018538095238095235,0.6507501862335665,56.71,-0.2537409964663638,2019-05-01,0,0,0.7083132530120482,0.6678961987754777,0.587530487804878,0.6711729344417503,0.5663541666666666,0.6552070392062406
Qualcomm,2019-06,"Technology (Hardware, Software & Internet)",74,0.6488513513513514,0.22099331685378912,0.6402027027027027,0.6798076923076923,0.7567567567567568,0.5743243243243243,0.6351351351351351,0.5945945945945946,0.5960472972972973,-0.14050135135135136,0.6805731722442759,65.15,0.13874174154491753,2019-06-01,0,0,0.67,0.6507501862335665,0.7083132530120482,0.6678961987754777,0.587530487804878,0.6711729344417503
Qualcomm,2019-07,"Technology (Hardware, Software & Internet)",96,0.6808333333333333,0.21442108923511216,0.7109375,0.6281249999999999,0.71875,0.75,0.6979166666666666,0.6770833333333334,0.6186208333333333,0.017087500000000002,0.6463409480827903,62.65,-0.039128622228776895,2019-07-01,0,0,0.6488513513513514,0.6805731722442759,0.67,0.6507501862335665,0.7083132530120482,0.6678961987754777
Qualcomm,2019-08,"Technology (Hardware, Software & Internet)",72,0.6793055555555556,0.1900005662622317,0.7083333333333334,0.6435483870967742,0.7361111111111112,0.6805555555555556,0.8055555555555556,0.6111111111111112,0.6546,-0.07445555555555555,0.67867334894033,66.6,0.06114089620426604,2019-08-01,0,0,0.6808333333333333,0.6463409480827903,0.6488513513513514,0.6805731722442759,0.67,0.6507501862335665
Qualcomm,2019-09,"Technology (Hardware, Software & Internet)",100,0.6598,0.22840097427661088,0.67,0.6422619047619048,0.7,0.675,0.67,0.635,0.629638,-0.044035000000000005,0.6646314748611851,65.85,-0.0113251493570534,2019-09-01,0,0,0.6793055555555556,0.67867334894033,0.6808333333333333,0.6463409480827903,0.6488513513513514,0.6805731722442759
Qualcomm,2019-10,"Technology (Hardware, Software & Internet)",79,0.670253164556962,0.20208670824701364,0.689873417721519,0.6590909090909091,0.7278481012658228,0.6772151898734177,0.6645569620253164,0.689873417721519,0.5560126582278481,0.0092607594936709,0.6324514841748884,69.44,0.05308364216280475,2019-10-01,0,0,0.6598,0.6646314748611851,0.6793055555555556,0.67867334894033,0.6808333333333333,0.6463409480827903
Qualcomm,2019-11,"Technology (Hardware, Software & Internet)",102,0.6800980392156863,0.2148139655564728,0.7009803921568627,0.6486842105263158,0.7156862745098039,0.7254901960784313,0.7156862745098039,0.6470588235294118,0.5096352941176471,-0.10766666666666666,0.6503389774053178,72.12,0.0378683279830218,2019-11-01,0,0,0.670253164556962,0.6324514841748884,0.6598,0.6646314748611851,0.6793055555555556,0.67867334894033
Qualcomm,2019-12,"Technology (Hardware, Software & Internet)",50,0.6961499999999999,0.19564858777399644,0.73125,0.6575,0.755,0.72,0.71,0.74,0.446908,-0.054605999999999995,0.6209817195304379,76.75,0.06222198813218996,2019-12-01,0,0,0.6800980392156863,0.6503389774053178,0.670253164556962,0.6324514841748884,0.6598,0.6646314748611851
Qualcomm,2020-01,"Technology (Hardware, Software & Internet)",72,0.6334027777777778,0.26283138223038166,0.6684027777777778,0.5777777777777777,0.6875,0.6805555555555556,0.6388888888888888,0.6666666666666666,0.5431777777777778,-0.12509444444444445,0.66326214401821,74.21,-0.03365447448526443,2020-01-01,1,0,0.6961499999999999,0.6209817195304379,0.6800980392156863,0.6503389774053178,0.670253164556962,0.6324514841748884
Qualcomm,2020-02,"Technology (Hardware, Software & Internet)",61,0.7245491803278689,0.1859348610158504,0.7469262295081968,0.7283333333333333,0.8073770491803278,0.7213114754098361,0.7377049180327869,0.7213114754098361,0.5622065573770493,0.03171803278688525,0.6283280151593936,68.11,-0.08577486672881512,2020-02-01,1,0,0.6334027777777778,0.66326214401821,0.6961499999999999,0.6209817195304379,0.6800980392156863,0.6503389774053178
Qualcomm,2020-03,"Technology (Hardware, Software & Internet)",34,0.7623529411764707,0.1594841841408964,0.8161764705882353,0.7100000000000001,0.8529411764705882,0.8529411764705882,0.8235294117647058,0.7352941176470589,0.5991529411764706,-0.17868823529411765,0.6910426146574855,59.32,-0.13817752798349558,2020-03-01,1,0,0.7245491803278689,0.6283280151593936,0.6334027777777778,0.66326214401821,0.6961499999999999,0.6209817195304379
Qualcomm,2020-04,"Technology (Hardware, Software & Internet)",68,0.7405882352941177,0.20435469861150868,0.7573529411764706,0.7482142857142857,0.7794117647058824,0.7205882352941176,0.7941176470588235,0.7352941176470589,0.5549705882352941,-0.11488823529411764,0.6636644160973129,68.98,0.1508700902389635,2020-04-01,1,0,0.7623529411764707,0.6910426146574855,0.7245491803278689,0.6283280151593936,0.6334027777777778,0.66326214401821
Qualcomm,2020-05,"Technology (Hardware, Software & Internet)",79,0.729746835443038,0.15263528831779757,0.759493670886076,0.7023809523809523,0.7658227848101266,0.740506329113924,0.8037974683544303,0.7278481012658228,0.6091518987341772,0.040118987341772154,0.6381006849198563,70.92,0.027735873697312237,2020-05-01,1,0,0.7405882352941177,0.6636644160973129,0.7623529411764707,0.6910426146574855,0.7245491803278689,0.6283280151593936
Qualcomm,2020-06,"Technology (Hardware, Software & Internet)",72,0.7404861111111111,0.20263043047301063,0.7586805555555556,0.735,0.7986111111111112,0.7361111111111112,0.75,0.75,0.5777777777777778,-0.06908055555555555,0.6578327966667512,80.59,0.1278220911304129,2020-06-01,1,0,0.729746835443038,0.6381006849198563,0.7405882352941177,0.6636644160973129,0.7623529411764707,0.6910426146574855
Qualcomm,2020-07,"Technology (Hardware, Software & Internet)",99,0.6995875420875421,0.24302172217916349,0.7215909090909091,0.6612869198312237,0.7752525252525253,0.7474747474747475,0.6666666666666666,0.696969696969697,0.5819262626262627,-0.04337474747474747,0.6523670825032354,93.32,0.14665987481680912,2020-07-01,1,0,0.7404861111111111,0.6578327966667512,0.729746835443038,0.6381006849198563,0.7405882352941177,0.6636644160973129
Qualcomm,2020-08,"Technology (Hardware, Software & Internet)",129,0.7118992248062016,0.19125836766667068,0.7277131782945736,0.7318181818181819,0.7868217054263565,0.689922480620155,0.7364341085271318,0.6976744186046512,0.563653488372093,-0.06284108527131783,0.6526697025033369,105.24,0.12020900901886279,2020-08-01,1,0,0.6995875420875421,0.6523670825032354,0.7404861111111111,0.6578327966667512,0.729746835443038,0.6381006849198563
Qualcomm,2020-09,"Technology (Hardware, Software & Internet)",151,0.71408940397351,0.1975859482697147,0.7379966887417219,0.6956249999999999,0.75,0.7582781456953642,0.7384105960264901,0.7052980132450332,0.5797748344370861,-0.05392251655629139,0.654495918205263,104.54,-0.006673682887316046,2020-09-01,1,0,0.7118992248062016,0.6526697025033369,0.6995875420875421,0.6523670825032354,0.7404861111111111,0.6578327966667512
Qualcomm,2020-10,"Technology (Hardware, Software & Internet)",137,0.7162469586374696,0.18545805673984095,0.7367700729927007,0.7321180555555555,0.8047445255474452,0.7408759124087592,0.7335766423357665,0.6678832116788321,0.5531175182481752,-0.06336277372262773,0.650130648809818,109.58,0.04708510282549378,2020-10-01,1,0,0.71408940397351,0.654495918205263,0.7118992248062016,0.6526697025033369,0.6995875420875421,0.6523670825032354
Qualcomm,2020-11,"Technology (Hardware, Software & Internet)",124,0.7044556451612903,0.19857509701587697,0.7373991935483871,0.6709999999999999,0.7842741935483871,0.7580645161290323,0.6854838709677419,0.7217741935483871,0.5648056451612903,-0.0500725806451613,0.6497244557203041,130.74,0.17655574207431388,2020-11-01,1,0,0.7162469586374696,0.650130648809818,0.71408940397351,0.654495918205263,0.7118992248062016,0.6526697025033369
Qualcomm,2020-12,"Technology (Hardware, Software & Internet)",151,0.7020529801324503,0.21265740956068194,0.7301324503311258,0.6564583333333334,0.7317880794701986,0.7384105960264901,0.7119205298013245,0.7384105960264901,0.5397867549668874,-0.05741324503311258,0.64524226059177,135.91,0.03878228378267241,2020-12-01,1,0,0.7044556451612903,0.6497244557203041,0.7162469586374696,0.650130648809818,0.71408940397351,0.654495918205263
Qualcomm,2021-01,"Technology (Hardware, Software & Internet)",308,0.6872646103896104,0.2089621802685449,0.7177353896103896,0.6658185840707964,0.7459415584415584,0.711038961038961,0.7061688311688312,0.7077922077922078,0.583302922077922,-0.10761396103896104,0.6690035453251396,139.43,0.025569781239673704,2021-01-01,0,1,0.7020529801324503,0.64524226059177,0.7044556451612903,0.6497244557203041,0.7162469586374696,0.650130648809818
Qualcomm,2021-02,"Technology (Hardware, Software & Internet)",305,0.7053306010928961,0.16533495510389273,0.7223360655737705,0.7298440065681445,0.809016393442623,0.680327868852459,0.6967213114754098,0.7032786885245902,0.5672911475409836,-0.05231934426229508,0.6509242899022031,121.5,-0.13764842042632658,2021-02-01,0,1,0.6872646103896104,0.6690035453251396,0.7020529801324503,0.64524226059177,0.7044556451612903,0.6497244557203041
Qualcomm,2021-03,"Technology (Hardware, Software & Internet)",319,0.7261677115987462,0.18413219698564218,0.7466692789968652,0.7205394190871369,0.7876175548589341,0.7382445141065831,0.725705329153605,0.7351097178683386,0.5755166144200626,-0.05024514106583073,0.6524839013934468,118.86,-0.021967932842088603,2021-03-01,0,1,0.7053306010928961,0.6509242899022031,0.6872646103896104,0.6690035453251396,0.7020529801324503,0.64524226059177
Qualcomm,2021-04,"Technology (Hardware, Software & Internet)",303,0.7071699669966997,0.19977194776769722,0.7287541254125413,0.7047169811320755,0.7929042904290429,0.7227722772277227,0.7029702970297029,0.6963696369636964,0.5680452145214522,-0.0302019801980198,0.6455077697622961,124.42,0.04571660914835923,2021-04-01,0,1,0.7261677115987462,0.6524839013934468,0.7053306010928961,0.6509242899022031,0.6872646103896104,0.6690035453251396
